epoch,accuracy,f1_score,loss,precision_23,recall_23,val_accuracy,val_f1_score,val_loss,val_precision_23,val_recall_23
0,0.5303030014038086,0.6489334106445312,17.24112319946289,0.5335643291473389,0.8279569745063782,0.5300699472427368,0.6877323389053345,16.547101974487305,0.5285714268684387,0.9840425252914429
1,0.5500352382659912,0.64179527759552,15.926513671875,0.5507944226264954,0.7688171863555908,0.6153846383094788,0.720812201499939,15.262903213500977,0.5829228162765503,0.9441489577293396
2,0.5750528573989868,0.6369656920433044,14.677876472473145,0.5768811106681824,0.7110214829444885,0.6531468629837036,0.7232142686843872,14.04894733428955,0.6230769157409668,0.8617021441459656
3,0.5891472697257996,0.6279515027999878,13.508796691894531,0.5978128910064697,0.6612903475761414,0.6937062740325928,0.7389749884605408,12.902551651000977,0.6695464253425598,0.8244680762290955
4,0.621564507484436,0.657306969165802,12.389152526855469,0.6257594227790833,0.6922042965888977,0.6951048970222473,0.741706132888794,11.81939697265625,0.6688033938407898,0.832446813583374
5,0.6346018314361572,0.6704797744750977,11.338610649108887,0.6359252333641052,0.7090053558349609,0.7048950791358948,0.7442424297332764,10.799288749694824,0.6837416291236877,0.8164893388748169
6,0.6444679498672485,0.6735684275627136,10.350574493408203,0.6494073867797852,0.6995967626571655,0.7076923251152039,0.7429273724555969,9.839876174926758,0.6910755038261414,0.8031914830207825
7,0.6462297439575195,0.675291121006012,9.42245101928711,0.6508728265762329,0.7016128897666931,0.7118881344795227,0.7463054060935974,8.942096710205078,0.6949541568756104,0.8058510422706604
8,0.6666666865348816,0.6973768472671509,8.550206184387207,0.6654456853866577,0.7325268983840942,0.7188811302185059,0.7419769167900085,8.10049819946289,0.7171216011047363,0.7686170339584351
9,0.6508104205131531,0.6810428500175476,7.752258777618408,0.6534898281097412,0.7110214829444885,0.7076923251152039,0.7435583472251892,7.323698997497559,0.6902050375938416,0.8058510422706604
10,0.6895701289176941,0.721818745136261,6.99086332321167,0.6807623505592346,0.7681451439857483,0.7202796936035156,0.7500000596046448,6.5984578132629395,0.7075471878051758,0.7978723645210266
11,0.6828752756118774,0.7093023061752319,6.298099994659424,0.6828358173370361,0.7379032373428345,0.7244755029678345,0.75157630443573,5.935014724731445,0.714628279209137,0.792553186416626
