epoch,accuracy,f1_score,loss,precision_19,recall_19,val_accuracy,val_f1_score,val_loss,val_precision_19,val_recall_19
0,0.4312896430492401,0.3590150773525238,0.9842276573181152,0.4388349652290344,0.3037634491920471,0.3580419719219208,0.3633841872215271,0.8071703910827637,0.37215909361839294,0.35501354932785034
1,0.427413672208786,0.46351930499076843,0.8491712212562561,0.45554834604263306,0.4717741906642914,0.4615384638309479,0.4761904776096344,0.736301600933075,0.4781420826911926,0.4742547571659088
2,0.5310077667236328,0.5605809688568115,0.719993531703949,0.5509409308433533,0.5705645084381104,0.5762237906455994,0.6028833389282227,0.6694360971450806,0.5837563276290894,0.6233062148094177
3,0.6384778022766113,0.6627219319343567,0.6574308276176453,0.6486486196517944,0.6774193644523621,0.6867132782936096,0.714285671710968,0.626721203327179,0.6746987700462341,0.7588075995445251
4,0.6560958623886108,0.6781002283096313,0.6317816972732544,0.6658031344413757,0.6908602118492126,0.7006993293762207,0.7284263968467712,0.6137053966522217,0.6849641799926758,0.7777777910232544
5,0.6902748346328735,0.7059217095375061,0.6102319359779358,0.7028647661209106,0.7090053558349609,0.7090908885002136,0.7211796641349792,0.5999519228935242,0.7135278582572937,0.7289972901344299
6,0.6860465407371521,0.7023053765296936,0.5998362302780151,0.6983388662338257,0.7063171863555908,0.7090908885002136,0.713498592376709,0.5895023345947266,0.7254902124404907,0.7018970251083374
7,0.6930937170982361,0.705045759677887,0.6019145846366882,0.7105802297592163,0.6995967626571655,0.7090908885002136,0.7226666808128357,0.5849900245666504,0.7112860679626465,0.7344173192977905
8,0.7011980414390564,0.7161981463432312,0.5890958309173584,0.7133333086967468,0.7190860509872437,0.7202796936035156,0.7416020631790161,0.5801841616630554,0.7086419463157654,0.7777777910232544
9,0.6966173648834229,0.7142382860183716,0.5879574418067932,0.7055737972259521,0.7231183052062988,0.7132866978645325,0.729194164276123,0.5759283304214478,0.7113401889801025,0.7479674816131592
10,0.7026074528694153,0.7196012735366821,0.5844812393188477,0.7115637063980103,0.7278226017951965,0.7076923251152039,0.7202141880989075,0.571560263633728,0.7116402387619019,0.7289972901344299
11,0.7011980414390564,0.7165775299072266,0.5980754494667053,0.7127659320831299,0.7204301357269287,0.7118881344795227,0.7260637879371643,0.5697568655014038,0.7127937078475952,0.7398374080657959
12,0.7152924537658691,0.7294039130210876,0.5807826519012451,0.726969301700592,0.7318548560142517,0.7132866978645325,0.728476881980896,0.5658590197563171,0.712435245513916,0.7452574372291565
13,0.709654688835144,0.7223719954490662,0.5860251784324646,0.7243243455886841,0.7204301357269287,0.7188811302185059,0.7439490556716919,0.5679949522018433,0.7019230723381042,0.7913278937339783
14,0.7075405120849609,0.7271531224250793,0.5726747512817383,0.7117117047309875,0.7432795763015747,0.7188811302185059,0.7337747812271118,0.5617342591285706,0.7176165580749512,0.7506775259971619
15,0.7205778956413269,0.7388870120048523,0.5644068121910095,0.7243382930755615,0.7540322542190552,0.7188811302185059,0.73235684633255,0.5583251714706421,0.7198953032493591,0.7452574372291565
16,0.711416482925415,0.7269090414047241,0.5737554430961609,0.7213765978813171,0.7325268983840942,0.7230769395828247,0.7387863397598267,0.5586042404174805,0.7197943329811096,0.7588075995445251
17,0.7110641002655029,0.7275748252868652,0.5698317289352417,0.7194480895996094,0.7358871102333069,0.7174825072288513,0.7306666374206543,0.5567600727081299,0.7191600799560547,0.7425474524497986
18,0.7163495421409607,0.7321131825447083,0.5649524331092834,0.7251153588294983,0.7392473220825195,0.7244755029678345,0.7418086528778076,0.554680347442627,0.7182741165161133,0.7669376730918884
19,0.7138830423355103,0.7314814329147339,0.5624433755874634,0.7200520634651184,0.7432795763015747,0.7230769395828247,0.7408376932144165,0.5531557202339172,0.7164556980133057,0.7669376730918884
