epoch,accuracy,f1_score,loss,precision_7,recall_7,val_accuracy,val_f1_score,val_loss,val_precision_7,val_recall_7
0,0.5056377649307251,0.6241629123687744,1.2003034353256226,0.518930971622467,0.7829301357269287,0.4769230782985687,0.4819944500923157,0.785747230052948,0.49291783571243286,0.47154471278190613
1,0.5267794132232666,0.5512863993644714,0.7920249700546265,0.5481727719306946,0.5544354915618896,0.5202797055244446,0.5444887280464172,0.720237135887146,0.5338541865348816,0.5555555820465088
2,0.5683580040931702,0.5934284925460815,0.7122716903686523,0.5862295031547546,0.600806474685669,0.5720279812812805,0.5984252095222473,0.6725908517837524,0.580152690410614,0.6178861856460571
3,0.6124030947685242,0.6338215470314026,0.6570403575897217,0.6279683113098145,0.6397849321365356,0.6419580578804016,0.6342856884002686,0.6292880177497864,0.670694887638092,0.6016260385513306
4,0.6578576564788818,0.6709589958190918,0.617574155330658,0.6766917109489441,0.6653226017951965,0.6881119012832642,0.7022696733474731,0.5986534953117371,0.692105233669281,0.7127371430397034
5,0.6768851280212402,0.7008156776428223,0.5964847803115845,0.6810399293899536,0.7217742204666138,0.6909090876579285,0.7133592367172241,0.5823273062705994,0.6840795874595642,0.7452574372291565
6,0.6849894523620605,0.7136450409889221,0.5890651345252991,0.6817625164985657,0.7486559152603149,0.7104895114898682,0.7396226525306702,0.5756769776344299,0.6901408433914185,0.7967479825019836
7,0.6962649822235107,0.7204928398132324,0.5798377990722656,0.6961153149604797,0.7466397881507874,0.7174825072288513,0.7487562298774719,0.5676677823066711,0.6919540166854858,0.8157181739807129
8,0.6997885704040527,0.7253384590148926,0.5700778365135193,0.6970260143280029,0.7560483813285828,0.7188811302185059,0.7521578669548035,0.5635489225387573,0.6900452375411987,0.8265582919120789
9,0.6959125995635986,0.7257704734802246,0.5695823431015015,0.6883664727210999,0.7674731016159058,0.7188811302185059,0.7471697926521301,0.5577080249786377,0.6971830725669861,0.8048780560493469
10,0.6976743936538696,0.7258785963058472,0.5682423710823059,0.6918392181396484,0.7634408473968506,0.7160839438438416,0.7373868227005005,0.5517622232437134,0.7054455280303955,0.772357702255249
11,0.7029598355293274,0.7293739318847656,0.566959798336029,0.6982175707817078,0.7634408473968506,0.725874125957489,0.7447917461395264,0.5483402013778687,0.7167919874191284,0.7750677466392517
