epoch,accuracy,f1_score,loss,precision_39,recall_39,val_accuracy,val_f1_score,val_loss,val_precision_39,val_recall_39
0,0.45912614464759827,0.3403523862361908,0.7681479454040527,0.4719904661178589,0.2661290466785431,0.514685332775116,0.4750378429889679,0.7188462615013123,0.5508772134780884,0.417553186416626
1,0.4866102933883667,0.46610480546951294,0.731904149055481,0.512489914894104,0.42741936445236206,0.5678321719169617,0.5939553380012512,0.6905980110168457,0.5870130062103271,0.6010638475418091
2,0.5232558250427246,0.5497504472732544,0.7042200565338135,0.544495701789856,0.5551075339317322,0.6041958332061768,0.6561360955238342,0.6719539761543274,0.6040268540382385,0.7180851101875305
3,0.5602536797523499,0.5976789593696594,0.6870998740196228,0.5743494629859924,0.6229838728904724,0.6475524306297302,0.7007126212120056,0.6598785519599915,0.6330472230911255,0.7845744490623474
4,0.5729386806488037,0.6137666702270508,0.6839196681976318,0.5836363434791565,0.6471773982048035,0.6685314774513245,0.7181925773620605,0.6503406167030334,0.6494623422622681,0.8031914830207825
5,0.6014798879623413,0.6406100988388062,0.6665277481079102,0.607594907283783,0.6774193644523621,0.6825174689292908,0.7300832867622375,0.6419939994812012,0.6602150797843933,0.8164893388748169
6,0.6152219772338867,0.6559545993804932,0.6595534086227417,0.6174377202987671,0.6995967626571655,0.6909090876579285,0.7372176647186279,0.634654700756073,0.6666666865348816,0.8244680762290955
7,0.6264975070953369,0.6649810671806335,0.6546941995620728,0.6276849508285522,0.7069892287254333,0.6937062740325928,0.7395957112312317,0.6283753514289856,0.6688172221183777,0.8271276354789734
8,0.6254404783248901,0.6624325513839722,0.6467642784118652,0.627934992313385,0.7009408473968506,0.6951048970222473,0.7404761910438538,0.622532069683075,0.670258641242981,0.8271276354789734
9,0.646934449672699,0.6802808046340942,0.6403682231903076,0.6476306319236755,0.7163978219032288,0.6979020833969116,0.7422434687614441,0.6170725226402283,0.673160195350647,0.8271276354789734
10,0.6522198915481567,0.6833493709564209,0.6286855340003967,0.6537753343582153,0.7157257795333862,0.7006993293762207,0.7446300983428955,0.612348735332489,0.6753246784210205,0.8297872543334961
11,0.6511628031730652,0.6800258159637451,0.6364564299583435,0.6550436019897461,0.7069892287254333,0.7062937021255493,0.7488038539886475,0.608849048614502,0.6804347634315491,0.832446813583374
