epoch,accuracy,f1_score,loss,precision_6,recall_6,val_accuracy,val_f1_score,val_loss,val_precision_6,val_recall_6
0,0.4901339113712311,0.5493615865707397,20.573293685913086,0.51189786195755,0.5927419066429138,0.6503496766090393,0.6928746700286865,19.42080307006836,0.6337078809738159,0.7642276287078857
1,0.5676532983779907,0.6137866377830505,18.43819236755371,0.577264666557312,0.6552419066429138,0.7090908885002136,0.7393483519554138,17.3698787689209,0.687645673751831,0.7994579672813416
2,0.6039464473724365,0.6487499475479126,16.472797393798828,0.6063084006309509,0.6975806355476379,0.7188811302185059,0.7419768571853638,15.484484672546387,0.704878032207489,0.783197820186615
3,0.6300211548805237,0.6691871285438538,14.671887397766113,0.6298932433128357,0.7137096524238586,0.7188811302185059,0.7365661859512329,13.753753662109375,0.7131979465484619,0.7615176439285278
4,0.6631430387496948,0.6943734288215637,13.009803771972656,0.6621951460838318,0.7298387289047241,0.7216783165931702,0.7343123555183411,12.169198036193848,0.7236841917037964,0.7452574372291565
5,0.6740662455558777,0.700744092464447,11.499739646911621,0.675608217716217,0.7278226017951965,0.7216783165931702,0.7412223219871521,10.735485076904297,0.7124999761581421,0.772357702255249
6,0.670894980430603,0.6983203887939453,10.139636993408203,0.6722636818885803,0.7264785170555115,0.7230769395828247,0.7394737601280212,9.440787315368652,0.7186700701713562,0.7615176439285278
7,0.6927413940429688,0.7165150046348572,8.906800270080566,0.6939546465873718,0.7405914068222046,0.7300699353218079,0.7416332364082336,8.28430461883545,0.7328042387962341,0.7506775259971619
8,0.6751233339309692,0.6984956860542297,7.827496528625488,0.6802547574043274,0.7177419066429138,0.7300699353218079,0.7470510601997375,7.266641616821289,0.7233502268791199,0.772357702255249
9,0.7068358063697815,0.7328194975852966,6.854747295379639,0.7017220258712769,0.7668010592460632,0.7286713123321533,0.7399464249610901,6.380056381225586,0.73209547996521,0.7479674816131592
10,0.7064834237098694,0.726616382598877,6.035651206970215,0.7100705504417419,0.7439516186714172,0.7314685583114624,0.7426273226737976,5.6212477684021,0.7347480058670044,0.7506775259971619
11,0.6980267763137817,0.7209378480911255,5.343928813934326,0.6993051171302795,0.7439516186714172,0.7384615540504456,0.7555555701255798,4.990785121917725,0.7297979593276978,0.783197820186615
