epoch,accuracy,f1_score,loss,precision_17,recall_17,val_accuracy,val_f1_score,val_loss,val_precision_17,val_recall_17
0,0.5799859166145325,0.6426858901977539,16.921722412109375,0.5800865888595581,0.7204301357269287,0.6867132782936096,0.7268292307853699,16.231584548950195,0.6711711883544922,0.792553186416626
1,0.6356589198112488,0.6937204003334045,15.605239868164062,0.6202330589294434,0.7869623899459839,0.6909090876579285,0.727496862411499,14.94987678527832,0.6781609058380127,0.7845744490623474
2,0.6441155672073364,0.6915088295936584,14.361994743347168,0.6338185667991638,0.7607526779174805,0.6895104646682739,0.7189873456954956,13.737384796142578,0.6859903335571289,0.7553191781044006
3,0.6448202729225159,0.6928701996803284,13.186792373657227,0.6337792873382568,0.7641128897666931,0.692307710647583,0.7236181497573853,12.594341278076172,0.6857143044471741,0.7659574747085571
4,0.6504580974578857,0.6984803080558777,12.087278366088867,0.6376248598098755,0.7721773982048035,0.7062937021255493,0.735516369342804,11.521759033203125,0.6985645890235901,0.7765957713127136
5,0.6687808036804199,0.7148059010505676,11.038511276245117,0.6515486836433411,0.7916666865348816,0.714685320854187,0.7456359267234802,10.510921478271484,0.7018779516220093,0.7952127456665039
6,0.6761804223060608,0.7153918147087097,10.063018798828125,0.6634118556976318,0.7762096524238586,0.7104895114898682,0.7389659285545349,9.566243171691895,0.7026379108428955,0.7792553305625916
7,0.6804087162017822,0.7150487303733826,9.145278930664062,0.6713864207267761,0.7647849321365356,0.7160839438438416,0.7427122592926025,8.681055068969727,0.7094430923461914,0.7792553305625916
8,0.6937984228134155,0.7236884236335754,8.292024612426758,0.6867833137512207,0.7647849321365356,0.7174825072288513,0.7436549067497253,7.856977462768555,0.7111650705337524,0.7792553305625916
9,0.6853417754173279,0.7180297374725342,7.496646404266357,0.6771888136863708,0.7641128897666931,0.7202796936035156,0.7435897588729858,7.092620372772217,0.7178217768669128,0.771276593208313
10,0.6930937170982361,0.7221691608428955,6.761630058288574,0.6873102784156799,0.7607526779174805,0.7216783165931702,0.7451984286308289,6.381109237670898,0.7185184955596924,0.7739361524581909
11,0.6923890113830566,0.7193828225135803,6.076498031616211,0.6894639730453491,0.7520161271095276,0.7216783165931702,0.7445443272590637,5.72434663772583,0.7196030020713806,0.771276593208313
