epoch,accuracy,f1_score,loss,precision_15,recall_15,val_accuracy,val_f1_score,val_loss,val_precision_15,val_recall_15
0,0.48379141092300415,0.5707588195800781,1.0274832248687744,0.5059740543365479,0.6545698642730713,0.4839160740375519,0.538172721862793,0.7672694325447083,0.508274257183075,0.5718085169792175
1,0.5359408259391785,0.5870178937911987,0.7663195133209229,0.5502645373344421,0.6290322542190552,0.5832167863845825,0.6237373352050781,0.6614816784858704,0.59375,0.6569148898124695
2,0.5898520350456238,0.6237879991531372,0.6762087345123291,0.600871741771698,0.6485214829444885,0.6279720067977905,0.6810551881790161,0.6283782124519348,0.6200873255729675,0.7553191781044006
3,0.6367160081863403,0.6696571111679077,0.6402746438980103,0.6399264931678772,0.7022849321365356,0.6629370450973511,0.6824769377708435,0.6139158010482788,0.6762402057647705,0.688829779624939
4,0.6508104205131531,0.6812479496002197,0.6233046650886536,0.653300404548645,0.711693525314331,0.6741258502006531,0.6829931735992432,0.6047400832176208,0.6991643309593201,0.667553186416626
5,0.6627907156944275,0.6881720423698425,0.609752893447876,0.6679316759109497,0.7096773982048035,0.6895104646682739,0.7116882801055908,0.590755045413971,0.6954314708709717,0.728723406791687
6,0.670894980430603,0.6975388526916504,0.5992257595062256,0.6731250286102295,0.7237903475761414,0.6909090876579285,0.7041499614715576,0.5840755701065063,0.7088949084281921,0.6994680762290955
7,0.6758280396461487,0.7056941390037537,0.598669171333313,0.6733821630477905,0.7412634491920471,0.6951048970222473,0.720512866973877,0.5790828466415405,0.6955445408821106,0.7473404407501221
8,0.6987314820289612,0.719763994216919,0.5813047289848328,0.7024952173233032,0.7379032373428345,0.7006993293762207,0.7220779061317444,0.571739673614502,0.7055837512016296,0.7393617033958435
9,0.6955602765083313,0.7191157937049866,0.5831734538078308,0.6964735388755798,0.7432795763015747,0.714685320854187,0.7377892732620239,0.5680256485939026,0.7139303684234619,0.7632978558540344
10,0.7036645412445068,0.7265040278434753,0.5748006105422974,0.7038437128067017,0.7506720423698425,0.7174825072288513,0.7410256862640381,0.5641059279441833,0.7153465151786804,0.7686170339584351
11,0.7004932761192322,0.7245625853538513,0.5757771730422974,0.6996245384216309,0.7513440847396851,0.7174825072288513,0.7396907210350037,0.5606834888458252,0.7174999713897705,0.7632978558540344
12,0.6976743936538696,0.7194244861602783,0.5733855366706848,0.7006369233131409,0.7392473220825195,0.7132866978645325,0.7334200739860535,0.5561829209327698,0.7175572514533997,0.75
13,0.7100070714950562,0.7272124886512756,0.5614198446273804,0.717462420463562,0.7372311949729919,0.714685320854187,0.7364341616630554,0.5520337224006653,0.7160804271697998,0.7579787373542786
14,0.711416482925415,0.7319149374961853,0.5605567693710327,0.7134652137756348,0.7513440847396851,0.7230769395828247,0.7480915784835815,0.5499138832092285,0.7170731425285339,0.7819148898124695
15,0.7138830423355103,0.7328947186470032,0.5585687160491943,0.717783510684967,0.7486559152603149,0.7160839438438416,0.7339449524879456,0.5473728179931641,0.723514199256897,0.7446808218955994
16,0.7184637188911438,0.7367380857467651,0.547057032585144,0.7226890921592712,0.7513440847396851,0.714685320854187,0.7294429540634155,0.5447421669960022,0.7275132536888123,0.7313829660415649
17,0.7233967781066895,0.7437153458595276,0.5548985600471497,0.7231746315956116,0.7654569745063782,0.7188811302185059,0.7419769167900085,0.544243335723877,0.7171216011047363,0.7686170339584351
18,0.7128259539604187,0.7318196296691895,0.5528863668441772,0.7169567942619324,0.7473118305206299,0.714685320854187,0.7322834134101868,0.5429838299751282,0.7227979302406311,0.7420212626457214
19,0.724453866481781,0.7424243092536926,0.5488608479499817,0.7280361652374268,0.7573924660682678,0.7230769395828247,0.7474489212036133,0.5404086709022522,0.718137264251709,0.7792553305625916
