epoch,accuracy,f1_score,loss,precision_2,recall_2,val_accuracy,val_f1_score,val_loss,val_precision_2,val_recall_2
0,0.5116279125213623,0.5401460528373718,0.6967177987098694,0.5334206819534302,0.5470430254936218,0.5132867097854614,0.6588234901428223,0.6932557225227356,0.5161290168762207,0.9105691313743591
1,0.5088090300559998,0.5989643335342407,0.6950125098228455,0.52364182472229,0.6995967626571655,0.5118880867958069,0.6716839671134949,0.6937180161476135,0.5144092440605164,0.9674796462059021
2,0.5211416482925415,0.6349718570709229,0.6930011510848999,0.5288590788841248,0.7943548560142517,0.514685332775116,0.6723324060440063,0.6929290294647217,0.5159420371055603,0.9647696614265442
3,0.5088090300559998,0.6147042512893677,0.6934858560562134,0.5220656991004944,0.7473118305206299,0.5118880867958069,0.6723004579544067,0.6929774284362793,0.5143678188323975,0.9701896905899048
4,0.5137420892715454,0.6181516647338867,0.6941463947296143,0.5253998041152954,0.7506720423698425,0.5104895234107971,0.6691871881484985,0.6923347115516663,0.513788104057312,0.9593495726585388
5,0.5186751484870911,0.629006028175354,0.691719114780426,0.5278031229972839,0.7782257795333862,0.5076923370361328,0.6647619009017944,0.6923356652259827,0.5124816298484802,0.9457994699478149
6,0.5169132947921753,0.6154277920722961,0.6920645833015442,0.5281656384468079,0.7372311949729919,0.5076923370361328,0.6697936058044434,0.6921395063400269,0.5121951103210449,0.9674796462059021
7,0.5278365015983582,0.6370530724525452,0.6920241117477417,0.5335752964019775,0.7903226017951965,0.5104895234107971,0.6722846627235413,0.6922212839126587,0.5135908722877502,0.9728997349739075
8,0.5285412073135376,0.6497382521629333,0.6916052103042603,0.5321612358093262,0.8340053558349609,0.5076923370361328,0.6691729426383972,0.6921159029006958,0.5122302174568176,0.9647696614265442
9,0.5303030014038086,0.6431057453155518,0.6911056041717529,0.5344904065132141,0.8071236610412598,0.5132867097854614,0.6692015528678894,0.6922792792320251,0.5153733491897583,0.9539295434951782
10,0.5250176191329956,0.6350839734077454,0.6907315254211426,0.5317316651344299,0.788306474685669,0.5132867097854614,0.6692015528678894,0.6923272609710693,0.5153733491897583,0.9539295434951782
11,0.5373502373695374,0.6478949189186096,0.6887331008911133,0.5390450954437256,0.8118279576301575,0.5132867097854614,0.650602400302887,0.691620409488678,0.5167464017868042,0.8780487775802612
