epoch,accuracy,f1_score,loss,precision_5,recall_5,val_accuracy,val_f1_score,val_loss,val_precision_5,val_recall_5
0,0.5084566473960876,0.2936708629131317,13.311434745788574,0.5954825282096863,0.19489246606826782,0.5874125957489014,0.43809524178504944,12.911056518554688,0.7371794581413269,0.31165310740470886
1,0.5331219434738159,0.3930370807647705,12.569962501525879,0.6172661781311035,0.28830644488334656,0.6293706297874451,0.5865834355354309,12.19466495513916,0.6911764740943909,0.5094850659370422
2,0.5507399439811707,0.46043166518211365,11.872611999511719,0.6217142939567566,0.3655914068222046,0.6727272868156433,0.6945169568061829,11.505707740783691,0.6700251698493958,0.7208672165870667
3,0.5708245038986206,0.5208497643470764,11.194777488708496,0.6280834674835205,0.4448924660682678,0.692307710647583,0.7323601245880127,10.83867073059082,0.6644591689109802,0.8157181739807129
4,0.5838618874549866,0.5494086146354675,10.539103507995605,0.6354809999465942,0.4838709533214569,0.6993007063865662,0.7455620765686035,10.196802139282227,0.6617646813392639,0.8536585569381714
5,0.6099365949630737,0.5821064710617065,9.905668258666992,0.6640827059745789,0.5181451439857483,0.7188811302185059,0.7609987854957581,9.577364921569824,0.6779661178588867,0.8672086596488953
6,0.6166314482688904,0.5949367880821228,9.30481243133545,0.6669449210166931,0.5369623899459839,0.7118881344795227,0.7599067687988281,8.985555648803711,0.6666666865348816,0.8834688067436218
7,0.6116983890533447,0.5954478979110718,8.725651741027832,0.6561488509178162,0.5450268983840942,0.714685320854187,0.7616822123527527,8.413652420043945,0.6694045066833496,0.8834688067436218
8,0.630373477935791,0.6167336106300354,8.167527198791504,0.6757405996322632,0.5672042965888977,0.725874125957489,0.7666667103767395,7.863887786865234,0.6836518049240112,0.8726287484169006
9,0.6405919790267944,0.6320345997810364,7.631232261657715,0.6822429895401001,0.5887096524238586,0.7328671216964722,0.7707083225250244,7.336616516113281,0.6918103694915771,0.869918704032898
10,0.6497533321380615,0.6434720158576965,7.127121925354004,0.6899999976158142,0.6028226017951965,0.7342657446861267,0.7716346383094788,6.835626602172852,0.6933045387268066,0.869918704032898
11,0.6511628031730652,0.6443966031074524,6.643629550933838,0.6921296119689941,0.6028226017951965,0.7342657446861267,0.7665848135948181,6.357237339019775,0.7011235952377319,0.8455284833908081
