epoch,accuracy,f1_score,loss,precision_13,recall_13,val_accuracy,val_f1_score,val_loss,val_precision_13,val_recall_13
0,0.6201550364494324,0.5805447697639465,0.6494070291519165,0.6894639730453491,0.5013440847396851,0.6461538672447205,0.6317321062088013,0.633589506149292,0.6823899149894714,0.5880758762359619
1,0.6582099795341492,0.6377893686294556,0.6296013593673706,0.7176470756530762,0.573924720287323,0.6699300408363342,0.6657223701477051,0.6138902902603149,0.6973294019699097,0.6368563771247864
2,0.6659619212150574,0.6560232639312744,0.6165012121200562,0.7129337787628174,0.6075268983840942,0.6867132782936096,0.693989098072052,0.600846529006958,0.6997244954109192,0.6883468627929688
3,0.682170569896698,0.6823943853378296,0.6004825234413147,0.7167159914970398,0.6512096524238586,0.6895104646682739,0.6975477337837219,0.5880374312400818,0.7013698816299438,0.6937669515609741
4,0.6867512464523315,0.6844160556793213,0.5923659801483154,0.7253574132919312,0.647849440574646,0.6979020833969116,0.7081080675125122,0.5807289481163025,0.7061994671821594,0.7100270986557007
5,0.702255129814148,0.7029876708984375,0.5867428779602051,0.7369197010993958,0.6720430254936218,0.7020978927612305,0.702928900718689,0.5725352764129639,0.7241379022598267,0.6829268336296082
6,0.7011980414390564,0.6964924335479736,0.5836029052734375,0.7450229525566101,0.6538978219032288,0.7160839438438416,0.723055899143219,0.5678446888923645,0.7280219793319702,0.718157172203064
7,0.7064834237098694,0.7059653997421265,0.5790519118309021,0.74349445104599,0.6720430254936218,0.7132866978645325,0.719562292098999,0.5623434782028198,0.7265193462371826,0.7127371430397034
8,0.7181113362312317,0.7233748435974121,0.5706247687339783,0.7450142502784729,0.7029569745063782,0.7174825072288513,0.7342104911804199,0.5596465468406677,0.7135549783706665,0.7560975551605225
9,0.7202255129814148,0.7231520414352417,0.5654357671737671,0.7514492869377136,0.6969085931777954,0.7216783165931702,0.7224547266960144,0.5535171031951904,0.7442528605461121,0.7018970251083374
10,0.7142353653907776,0.7161357998847961,0.56276935338974,0.7472607493400574,0.6875,0.7230769395828247,0.7234637141227722,0.549994170665741,0.7463976740837097,0.7018970251083374
11,0.7174066305160522,0.7226832509040833,0.5650911927223206,0.744301974773407,0.7022849321365356,0.7300699353218079,0.7374149560928345,0.5475241541862488,0.7404371500015259,0.7344173192977905
