epoch,accuracy,f1_score,loss,precision_24,recall_24,val_accuracy,val_f1_score,val_loss,val_precision_24,val_recall_24
0,0.5155038833618164,0.361356258392334,1.286234974861145,0.5849624276161194,0.261424720287323,0.6153846383094788,0.6217331290245056,0.6833441853523254,0.6438746452331543,0.6010638475418091
1,0.5806906223297119,0.5933014154434204,0.7864726781845093,0.6036161184310913,0.5833333134651184,0.6405594348907471,0.6675290465354919,0.6552428603172302,0.6498740315437317,0.686170220375061
2,0.5905567407608032,0.6157407760620117,0.7300460338592529,0.6061198115348816,0.6256720423698425,0.6573426723480225,0.6805736422538757,0.6346521377563477,0.6675191521644592,0.6941489577293396
3,0.6152219772338867,0.6313301920890808,0.6832737326622009,0.6343283653259277,0.6283602118492126,0.6755244731903076,0.7033248543739319,0.6160263419151306,0.6773399114608765,0.7313829660415649
4,0.6381254196166992,0.6559464335441589,0.6429473757743835,0.6539745926856995,0.6579301357269287,0.6979020833969116,0.7299999594688416,0.6014659404754639,0.6886792182922363,0.7765957713127136
5,0.6606765389442444,0.6769540309906006,0.6176320314407349,0.6758204698562622,0.6780914068222046,0.6993007063865662,0.7315855622291565,0.5917021036148071,0.6894117593765259,0.7792553305625916
6,0.6680760979652405,0.6866267323493958,0.6048768758773804,0.6798418760299683,0.6935483813285828,0.7006993293762207,0.7227979302406311,0.5822254419326782,0.7045454382896423,0.7420212626457214
7,0.6846370697021484,0.7013680338859558,0.5923716425895691,0.6964877247810364,0.7063171863555908,0.7062937021255493,0.7258485555648804,0.5758705735206604,0.7128205299377441,0.7393617033958435
8,0.6948555111885071,0.7084174752235413,0.583447277545929,0.7098515629768372,0.7069892287254333,0.7076923251152039,0.7275097966194153,0.569576621055603,0.7135549783706665,0.7420212626457214
9,0.6881606578826904,0.7017189264297485,0.5808573365211487,0.703853964805603,0.6995967626571655,0.6993007063865662,0.7295597791671753,0.565807044506073,0.6921241283416748,0.771276593208313
10,0.6959125995635986,0.712620735168457,0.5741616487503052,0.7062706351280212,0.7190860509872437,0.7048950791358948,0.7298335433006287,0.5606908798217773,0.7037037014961243,0.7579787373542786
11,0.6973220705986023,0.7135711908340454,0.5731094479560852,0.7081403136253357,0.7190860509872437,0.7104895114898682,0.7279894351959229,0.5581293106079102,0.7194805145263672,0.7367021441459656
