epoch,accuracy,f1_score,loss,precision_18,recall_18,val_accuracy,val_f1_score,val_loss,val_precision_18,val_recall_18
0,0.564129650592804,0.48350733518600464,20.678054809570312,0.6383682489395142,0.3891128897666931,0.6979020833969116,0.7251908779144287,19.53177833557129,0.6834532618522644,0.772357702255249
1,0.5965468883514404,0.5738742351531982,18.53457260131836,0.643035888671875,0.5181451439857483,0.7076923251152039,0.7422934770584106,17.46683120727539,0.6809954643249512,0.8157181739807129
2,0.6405919790267944,0.6421052813529968,16.54000473022461,0.6718061566352844,0.6149193644523621,0.7118881344795227,0.7456790208816528,15.558321952819824,0.6848072409629822,0.8184281587600708
3,0.6420013904571533,0.6481994390487671,14.712263107299805,0.668571412563324,0.6290322542190552,0.7160839438438416,0.7490729093551636,13.802286148071289,0.6886363625526428,0.8211382031440735
4,0.6666666865348816,0.6855053305625916,13.031941413879395,0.6782894730567932,0.6928763389587402,0.7244755029678345,0.7546699643135071,12.19587516784668,0.6981566548347473,0.8211382031440735
5,0.6775898337364197,0.7008826732635498,11.498363494873047,0.6823679208755493,0.7204301357269287,0.714685320854187,0.75,10.741729736328125,0.6845637559890747,0.8292682766914368
6,0.6782945990562439,0.7025089263916016,10.120596885681152,0.6818469166755676,0.7244623899459839,0.7230769395828247,0.7555555105209351,9.431507110595703,0.6938775777816772,0.8292682766914368
7,0.7057787179946899,0.7295108437538147,8.871264457702637,0.7041901350021362,0.7567204236984253,0.7230769395828247,0.7555555105209351,8.264131546020508,0.6938775777816772,0.8292682766914368
8,0.7124735713005066,0.7355800271034241,7.7723894119262695,0.7102628350257874,0.7627688050270081,0.7244755029678345,0.7546699643135071,7.232387542724609,0.6981566548347473,0.8211382031440735
9,0.702255129814148,0.7290798425674438,6.818878173828125,0.69711834192276,0.7641128897666931,0.7454545497894287,0.774193525314331,6.338122367858887,0.7139587998390198,0.8455284833908081
10,0.704016923904419,0.7290322780609131,5.988838195800781,0.7009925842285156,0.7594085931777954,0.7440559267997742,0.7749078273773193,5.582961559295654,0.7094594836235046,0.8536585569381714
11,0.7142353653907776,0.7421303987503052,5.294651985168457,0.7042848467826843,0.7842742204666138,0.7468531727790833,0.7757125496864319,4.951686859130859,0.7146118879318237,0.848238468170166
12,0.7202255129814148,0.7418726086616516,4.733904838562012,0.7185138463973999,0.7668010592460632,0.7412587404251099,0.7707558870315552,4.450493335723877,0.7100456357002258,0.8428184390068054
13,0.7276250720024109,0.750403642654419,4.287312984466553,0.7221876978874207,0.7809139490127563,0.7468531727790833,0.7768186926841736,4.074460983276367,0.7126696705818176,0.8536585569381714
14,0.7216349244117737,0.7459807395935059,3.957005739212036,0.715166449546814,0.7795698642730713,0.7468531727790833,0.775155246257782,3.775524139404297,0.7155963182449341,0.8455284833908081
15,0.7286821603775024,0.7477063536643982,3.667017936706543,0.7295396327972412,0.7668010592460632,0.7426573634147644,0.7745097279548645,3.4981913566589355,0.7069351077079773,0.8563685417175293
16,0.7156448364257812,0.7437282204627991,3.4019052982330322,0.7049970030784607,0.7869623899459839,0.748251736164093,0.7804877758026123,3.236074686050415,0.7095343470573425,0.8672086596488953
17,0.7219873070716858,0.7516525387763977,3.1494877338409424,0.7069271802902222,0.8024193644523621,0.7468531727790833,0.7784578204154968,2.990046262741089,0.7098214030265808,0.8617886304855347
18,0.7385482788085938,0.7648922801017761,2.9036054611206055,0.723621129989624,0.8111559152603149,0.7510489225387573,0.7769423723220825,2.7545206546783447,0.7226107120513916,0.8401083946228027
19,0.7269203662872314,0.7491097450256348,2.678514003753662,0.7226733565330505,0.7775537371635437,0.7454545497894287,0.7753086686134338,2.540271282196045,0.7120181322097778,0.8509485125541687
